-61.878, -16.42, 68.574
-60.878, -16.419, 68.653
-59.878, -16.429, 68.778
-58.878, -16.451, 68.864
-57.879, -16.484, 68.894
-56.88, -16.528, 68.931
-55.881, -16.583, 68.939
-54.884, -16.649, 68.935
-53.886, -16.725, 68.905
-52.89, -16.812, 68.881
-51.895, -16.91, 68.815
-50.901, -17.02, 68.772
-49.908, -17.14, 68.668
-48.917, -17.272, 68.606
-47.928, -17.416, 68.462
-46.94, -17.572, 68.379
-45.954, -17.74, 68.19
-44.971, -17.922, 68.083
-43.99, -18.116, 67.842
-43.012, -18.325, 67.707
-42.037, -18.549, 67.405
-41.066, -18.787, 67.236
-40.099, -19.043, 66.858
-39.137, -19.314, 66.647
-38.18, -19.605, 66.178
-37.229, -19.913, 65.636
-36.285, -20.243, 65.334
-35.349, -20.595, 64.661
-34.421, -20.969, 64.286
-33.505, -21.369, 63.452
-32.601, -21.795, 62.493
-31.71, -22.25, 61.325
-30.837, -22.737, 59.218
-29.984, -23.259, 57.034
-29.154, -23.816, 54.762
-28.351, -24.413, 52.392
-27.583, -25.052, 49.909
-26.853, -25.736, 47.297
-26.172, -26.467, 44.532
-25.546, -27.247, 41.583
-24.985, -28.074, 38.409
-24.499, -28.948, 34.949
-24.096, -29.862, 31.105
-23.784, -30.812, 26.714
-23.567, -31.788, 21.441
-23.447, -32.78, 14.347
-23.416, -33.59, 0
-23.416, -33.59, 0
-22.655, -53.575, 0
endData
127
72
200
-61.878, -16.42, -46.882, -16.305, -23.416, -20.311, -23.416, -33.59
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":13.5,"robotHeight":16,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"utrBBLirYE","x":-61.878,"y":-16.42,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"eBGdzmKRT2","x":-46.882318403278255,"y":-16.30528631160137,"lock":false,"visible":true,"__type":"control"},{"uid":"SYtXluCD4D","x":-23.415890383217977,"y":-20.311476288610674,"lock":false,"visible":true,"__type":"control"},{"uid":"5Mq6TZwpDi","x":-23.415890383217977,"y":-33.589943654925136,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"TfLtfKa7tH"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":0,"to":72},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"rc2OBSLvAY","lock":false,"visible":true}]}
